ID,Filename,Project ID,Photographer,Caption,Category ID,Keyword Count,Keywords
238,"SATX_BradenHaley_Pro.png",,"","",3,0,""
239,"SATX_FrankAmaro_Pro.png",,"","",3,0,""
241,"SATX_JazmineByrom_Pro.png",,"","",3,0,""
242,"SATX_JoanSilva_Pro.png",,"","",3,0,""
245,"SATX_KentBrittain_Pro.png",,"","",3,0,""
247,"SATX_LeviSanciuc_Pro.png",,"","",3,0,""
248,"SATX_LindseyMilligan_Pro.png",,"","",3,0,""
249,"SATX_MarcoGarcia_Pro.png",,"","",3,0,""
250,"SATX_OscarPacheco_Pro.png",,"","",3,0,""
251,"SATX_RafaelBedolla_Pro.png",,"","",3,0,""
252,"SATX_RobynPopa_Pro.png",,"","",3,0,""
253,"SATX_ShelbyHardt_Pro.png",,"","",3,0,""
254,"pflugerplane.PNG",,"","",4,0,""
264,"Disability Cultural Center_UT_Staff_Rendering_8.jpeg",71,"","",1,0,""
275,"Disability Cultural Center_UT_Staff_Braille Drawings_1.jpg",71,"","",1,0,""
277,"Disability Cultural Center_UT_Staff_Braille Drawings_2.jpg",71,"","",1,0,""
278,"BioScience Incubator_ACC_Int_7.jpg",45,"","",1,0,""
280,"BioScience Incubator_ACC_Int_9.jpg",45,"","",1,0,""
283,"BioScience Incubator_ACC_Int_10.jpg",45,"","",1,0,""
285,"BioScience Incubator_ACC_Ext_3.jpg",45,"","",1,0,""
286,"BioScience Incubator_ACC_Int_1.jpg",45,"","",1,0,""
287,"BioScience Incubator_ACC_Int_8.jpg",45,"","",1,0,""
290,"BioScience Incubator_ACC_Int_2.jpg",45,"","",1,0,""
292,"BioScience Incubator_ACC_Ext_2.jpg",45,"","",1,0,""
293,"Bobcat Stadium South Endzone_TXST_Staff_Ext_5.jpg",55,"","",1,0,""
294,"Bobcat Stadium South Endzone_TXST_Staff_Int_3.jpg",55,"","",1,0,""
297,"Bobcat Stadium South Endzone_TXST_Staff_Int_7.jpg",55,"","",1,0,""
299,"Bobcat Stadium South Endzone_TXST_Staff_Ext_7.jpg",55,"","",1,0,""
300,"Bobcat Stadium South Endzone_TXST_Staff_Int_1.jpg",55,"","",1,0,""
301,"Bobcat Stadium South Endzone_TXST_Staff_Ext_6.jpg",55,"","",1,0,""
302,"Bobcat Stadium South Endzone_TXST_Staff_Int_6.jpg",55,"","",1,0,""
303,"Bobcat Stadium South Endzone_TXST_Staff_Int_8.jpg",55,"","",1,0,""
304,"Bobcat Stadium South Endzone_TXST_Staff_Int_2.jpg",55,"","",1,0,""
305,"Bobcat Stadium South Endzone_TXST_Staff_Ext_1.jpg",55,"","",1,0,""
306,"Bobcat Stadium South Endzone_TXST_Staff_Ext_4.jpg",55,"","",1,0,""
307,"Bobcat Stadium South Endzone_TXST_Staff_Int_5.jpg",55,"","",1,0,""
308,"Bobcat Stadium South Endzone_TXST_Staff_Int_8.jpg",55,"","",1,0,""
310,"Bobcat Stadium South Endzone_TXST_Staff_Int_4.jpg",55,"","",1,0,""
311,"Campus Edge_Del Mar Callege_Presentation Plans_28.jpg",57,"","",1,0,""
312,"Campus Edge_Del Mar Callege_Presentation Plans_19.jpg",57,"","",1,0,""
313,"Campus Edge_Del Mar Callege_Presentation Plans_11.jpg",57,"","",1,0,""
315,"Campus Edge_Del Mar Callege_Presentation Plans_20.jpg",57,"","",1,0,""
316,"Campus Edge_Del Mar Callege_Presentation Plans_2.jpg",57,"","",1,0,""
317,"Campus Edge_Del Mar Callege_Presentation Plans_33.jpg",57,"","",1,0,""
319,"Campus Edge_Del Mar Callege_Presentation Plans_15.jpg",57,"","",1,0,""
321,"Campus Edge_Del Mar Callege_Presentation Plans_24.jpg",57,"","",1,0,""
322,"Campus Edge_Del Mar Callege_Presentation Plans_6.jpg",57,"","",1,0,""
323,"Campus Edge_Del Mar Callege_Presentation Plans_13.jpg",57,"","",1,0,""
324,"Campus Edge_Del Mar Callege_Presentation Plans_31.jpg",57,"","",1,0,""
325,"Campus Edge_Del Mar Callege_Presentation Plans_22.jpg",57,"","",1,0,""
326,"Campus Edge_Del Mar Callege_Presentation Plans_4.jpg",57,"","",1,0,""
327,"Campus Edge_Del Mar Callege_Presentation Plans_35.jpg",57,"","",1,0,""
328,"Campus Edge_Del Mar Callege_Presentation Plans_17.jpg",57,"","",1,0,""
330,"Campus Edge_Del Mar Callege_Presentation Plans_26.jpg",57,"","",1,0,""
331,"Campus Edge_Del Mar Callege_Presentation Plans_8.jpg",57,"","",1,0,""
332,"Campus Edge_Del Mar Callege_Presentation Plans_29.jpg",57,"","",1,0,""
333,"Campus Edge_Del Mar Callege_Presentation Plans_30.jpg",57,"","",1,0,""
335,"Campus Edge_Del Mar Callege_Presentation Plans_12.jpg",57,"","",1,0,""
336,"Campus Edge_Del Mar Callege_Presentation Plans_3.jpg",57,"","",1,0,""
337,"Campus Edge_Del Mar Callege_Presentation Plans_21.jpg",57,"","",1,0,""
338,"Campus Edge_Del Mar Callege_Presentation Plans_34.jpg",57,"","",1,0,""
339,"Campus Edge_Del Mar Callege_Presentation Plans_16.jpg",57,"","",1,0,""
340,"Campus Edge_Del Mar Callege_Presentation Plans_7.jpg",57,"","",1,0,""
341,"Campus Edge_Del Mar Callege_Presentation Plans_25.jpg",57,"","",1,0,""
342,"Campus Edge_Del Mar Callege_Presentation Plans_32.jpg",57,"","",1,0,""
343,"Campus Edge_Del Mar Callege_Presentation Plans_14.jpg",57,"","",1,0,""
344,"Campus Edge_Del Mar Callege_Presentation Plans_5.jpg",57,"","",1,0,""
345,"Campus Edge_Del Mar Callege_Presentation Plans_23.jpg",57,"","",1,0,""
346,"Campus Edge_Del Mar Callege_Presentation Plans_10.jpg",57,"","",1,0,""
349,"Campus Edge_Del Mar Callege_Presentation Plans_1.jpg",57,"","",1,0,""
351,"Campus Edge_Del Mar Callege_Presentation Plans_36.jpg",57,"","",1,0,""
352,"Campus Edge_Del Mar Callege_Presentation Plans_18.jpg",57,"","",1,0,""
353,"Campus Edge_Del Mar Callege_Presentation Plans_9.jpg",57,"","",1,0,""
354,"Campus Edge_Del Mar Callege_Presentation Plans_27.jpg",57,"","",1,0,""
356,"Campus Edge_Del Mar Callege_Renderings_3.png",57,"","",1,0,""
357,"Campus Edge_Del Mar Callege_Presentation Renderings_7.jpg",57,"","",1,0,""
358,"Campus Edge_Del Mar Callege_Presentation Renderings_3.jpg",57,"","",1,0,""
359,"Campus Edge_Del Mar Callege_Presentation Renderings_9.jpg",57,"","",1,0,""
360,"Campus Edge_Del Mar Callege_Presentation Renderings_10.jpg",57,"","",1,0,""
361,"Campus Edge_Del Mar Callege_Renderings_1.png",57,"","",1,0,""
362,"Campus Edge_Del Mar Callege_Presentation Renderings_1.jpg",57,"","",1,0,""
363,"Campus Edge_Del Mar Callege_Presentation Renderings_5.jpg",57,"","",1,0,""
364,"Campus Edge_Del Mar Callege_Presentation Renderings_8.jpg",57,"","",1,0,""
365,"Campus Edge_Del Mar Callege_Presentation Renderings_4.jpg",57,"","",1,0,""
366,"Campus Edge_Del Mar Callege_Renderings_2.png",57,"","",1,0,""
367,"Campus Edge_Del Mar Callege_Presentation Renderings_2.jpg",57,"","",1,0,""
368,"Campus Edge_Del Mar Callege_Presentation Renderings_6.jpg",57,"","",1,0,""
369,"Jones Dining Hall_TXST_Staff_Floor Plan_1.pdf",74,"","",1,0,""
370,"Jones Dining Hall_TXST_Staff_Renderings Int_9.jpg",74,"","",1,0,""
371,"Jones Dining Hall_TXST_Staff_Floor Plan_2.pdf",74,"","",1,0,""
372,"Jones Dining Hall_TXST_Staff_Renderings Int_10.jpg",74,"","",1,0,""
373,"Jones Dining Hall_TXST_Staff_Renderings Int_1.jpg",74,"","",1,0,""
374,"Jones Dining Hall_TXST_Staff_Renderings Int_14.jpg",74,"","",1,0,""
375,"Jones Dining Hall_TXST_Staff_Renderings Int_5.jpg",74,"","",1,0,""
376,"Jones Dining Hall_TXST_Staff_Renderings Ext_5.jpg",74,"","",1,0,""
377,"Jones Dining Hall_TXST_Staff_Renderings Int_12.jpg",74,"","",1,0,""
378,"Jones Dining Hall_TXST_Staff_Renderings Int_3.jpg",74,"","",1,0,""
379,"Jones Dining Hall_TXST_Staff_Axon_1.png",74,"","",1,0,""
380,"Jones Dining Hall_TXST_Staff_Renderings Ext_1.jpg",74,"","",1,0,""
381,"Jones Dining Hall_TXST_Staff_Renderings Int_7.jpg",74,"","",1,0,""
382,"Jones Dining Hall_TXST_Staff_Renderings Ext_4.jpg",74,"","",1,0,""
383,"Jones Dining Hall_TXST_Staff_Section_1.jpg",74,"","",1,0,""
385,"Jones Dining Hall_TXST_Staff_Renderings Int_2.jpg",74,"","",1,0,""
386,"Jones Dining Hall_TXST_Staff_Renderings Int_11.jpg",74,"","",1,0,""
387,"Jones Dining Hall_TXST_Staff_Renderings Int_6.jpg",74,"","",1,0,""
388,"Jones Dining Hall_TXST_Staff_Renderings Int_15.jpg",74,"","",1,0,""
389,"Jones Dining Hall_TXST_Staff_Axon_3.pdf",74,"","",1,0,""
390,"Jones Dining Hall_TXST_Staff_Axon_2.jpg",74,"","",1,0,""
391,"Jones Dining Hall_TXST_Staff_Renderings Ext_6.jpg",74,"","",1,0,""
392,"Jones Dining Hall_TXST_Staff_Renderings Int_4.jpg",74,"","",1,0,""
393,"Jones Dining Hall_TXST_Staff_Renderings Int_13.jpg",74,"","",1,0,""
395,"Jones Dining Hall_TXST_Staff_Renderings Ext_2.jpg",74,"","",1,0,""
397,"Jones Dining Hall_TXST_Staff_Renderings Int_8.jpg",74,"","",1,0,""
398,"Jones Dining Hall_TXST_Staff_Existing_11.JPG",74,"","",1,0,""
399,"Jones Dining Hall_TXST_Staff_Existing_2.JPG",74,"","",1,0,""
400,"Jones Dining Hall_TXST_Staff_Existing_4.JPG",74,"","",1,0,""
402,"Jones Dining Hall_TXST_Staff_Existing_6.JPG",74,"","",1,0,""
403,"Jones Dining Hall_TXST_Staff_Existing_8.JPG",74,"","",1,0,""
404,"Jones Dining Hall_TXST_Staff_Existing_12.JPG",74,"","",1,0,""
405,"Jones Dining Hall_TXST_Staff_Existing_3.JPG",74,"","",1,0,""
406,"Jones Dining Hall_TXST_Staff_Existing_7.JPG",74,"","",1,0,""
407,"Jones Dining Hall_TXST_Staff_Existing_5.JPG",74,"","",1,0,""
408,"Jones Dining Hall_TXST_Staff_Existing_10.JPG",74,"","",1,0,""
409,"Jones Dining Hall_TXST_Staff_Existing_1.JPG",74,"","",1,0,""
410,"Jones Dining Hall_TXST_Staff_Existing_9.JPG",74,"","",1,0,""
411,"Dreyer Field_Blinn_Mark Feldhake_Ext_7.jpg",62,"","",1,0,""
412,"Dreyer Field_Blinn_Mark Feldhake_Ext_8.jpg",62,"","",1,0,""
413,"Buffalo Stadium_WTAMU_Rendering_2.pdf",29,"","",1,0,""
414,"Buffalo Stadium_WTAMU_Rendering_1.jpg",29,"","",1,0,""
415,"Buffalo Stadium_WTAMU_Unknown_Ext_2.jpg",29,"","",1,0,""
416,"Buffalo Stadium_WTAMU_Unknown_Ext_1.jpg",29,"","",1,0,""
417,"UT Swim Center_UT_Staff_Rendering_8.jpg",38,"","",1,0,""
419,"UT Swim Center_UT_Staff_Rendering_4.jpg",38,"","",1,0,""
420,"UT Swim Center_UT_Staff_Rendering_2.jpg",38,"","",1,0,""
422,"UT Swim Center_UT_Staff_Rendering_6.jpg",38,"","",1,0,""
423,"UT Swim Center_UT_Staff_Rendering_1.jpg",38,"","",1,0,""
424,"UT Swim Center_UT_Staff_Rendering_10.jpg",38,"","",1,0,""
427,"UT Swim Center_UT_Staff_Rendering_5.jpg",38,"","",1,0,""
429,"UT Swim Center_UT_Staff_Rendering_9.jpg",38,"","",1,0,""
430,"UT Swim Center_UT_Staff_Rendering_3.jpg",38,"","",1,0,""
431,"UT Swim Center_UT_Staff_Rendering_11.pdf",38,"","",1,0,""
432,"UT Swim Center_UT_Staff_Int_3.jpg",38,"","",1,0,""
434,"UT Swim Center_UT_Staff_Int Construction_8.JPG",38,"","",1,0,""
435,"UT Swim Center_UT_Staff_Int_7.jpg",38,"","OLYMPUS DIGITAL CAMERA",1,0,""
436,"UT Swim Center_UT_Staff_Int Construction_4.JPG",38,"","",1,0,""
437,"UT Swim Center_UT_Staff_Int Construction_13.jpg",38,"","OLYMPUS DIGITAL CAMERA",1,0,""
438,"UT Swim Center_UT_Staff_Int_5.jpg",38,"","",1,0,""
439,"UT Swim Center_UT_Staff_Int Construction_2.JPG",38,"","",1,0,""
440,"UT Swim Center_UT_Staff_Int Construction_11.jpg",38,"","OLYMPUS DIGITAL CAMERA",1,0,""
441,"UT Swim Center_UT_Staff_Int Construction_6.JPG",38,"","",1,0,""
442,"UT Swim Center_UT_Staff_Int_1.jpg",38,"","",1,0,""
443,"UT Swim Center_UT_Staff_Int Construction_9.jpg",38,"","OLYMPUS DIGITAL CAMERA",1,0,""
444,"UT Swim Center_UT_Staff_Int Construction_10.jpg",38,"","OLYMPUS DIGITAL CAMERA",1,0,""
445,"UT Swim Center_UT_Staff_Int Construction_5.jpg",38,"","",1,0,""
446,"UT Swim Center_UT_Staff_Int_6.jpg",38,"","",1,0,""
448,"UT Swim Center_UT_Staff_Int Construction_12.jpg",38,"","OLYMPUS DIGITAL CAMERA",1,0,""
449,"UT Swim Center_UT_Staff_Int Construction_7.JPG",38,"","",1,0,""
450,"UT Swim Center_UT_Staff_Int_12.jpg",38,"","",1,0,""
451,"UT Swim Center_UT_Staff_Int_9.jpg",38,"","",1,0,""
452,"UT Swim Center_UT_Staff_Int_10.JPG",38,"","",1,0,""
453,"UT Swim Center_UT_Staff_Int_13.jpg",38,"","",1,0,""
454,"Master Plan_Midland College_Staff_Site Plan_6.jpg",77,"","",1,0,""
455,"UT Swim Center_UT_Staff_Int_11.JPG",38,"","",1,0,""
456,"Master Plan_Midland College_Staff_Site Plan_8.jpg",77,"","",1,0,""
457,"Master Plan_Midland College_Staff_Site Plan_7.jpg",77,"","",1,0,""
458,"Master Plan_Midland College_Staff_Site Plan_9.jpg",77,"","",1,0,""
459,"Master Plan_Midland College_Staff_Site Plan_5.png",77,"","",1,0,""
460,"Alumni Center_TAMU Commerce_Int_4.jpg",58,"","",1,0,""
461,"Alumni Center_TAMU Commerce_Int_2.jpg",58,"","",1,0,""
462,"Alumni Center_TAMU Commerce_Int_1.jpg",58,"","",1,0,""
464,"Lundquist Center_TLU_Staff_Rendering Ext_3.jpg",64,"","",1,0,""
465,"Alumni Center_TAMU Commerce_Int_3.jpg",58,"","",1,0,""
466,"Lundquist Center_TLU_Staff_Rendering Int_1.jpg",64,"","",1,0,""
467,"Lundquist Center_TLU_Staff_Rendering Int_5.jpg",64,"","",1,0,""
468,"Lundquist Center_TLU_Staff_No Name Rendering Ext_1.jpg",64,"","DO NOT USE",1,0,""
470,"Lundquist Center_TLU_Staff_Rendering Ext_1.jpg",64,"","",1,0,""
471,"Lundquist Center_TLU_Staff_No Name Rendering Ext_3.jpg",64,"","DO NOT USE",1,0,""
472,"Lundquist Center_TLU_Staff_Rendering Int_4.jpg",64,"","",1,0,""
473,"Lundquist Center_TLU_Staff_Rendering Ext_2.jpg",64,"","",1,0,""
474,"Baine Locker Room_WTAMU_Finish Plans_1.jpg",107,"","",1,0,""
475,"Baine Locker Room_WTAMU_Rendering_1.jpg",107,"","",1,0,""
476,"Baine Locker Room_WTAMU_Chris Lammers_Int_24.JPG",107,"","",1,0,""
477,"Baine Locker Room_WTAMU_Chris Lammers_Int_6.JPG",107,"","",1,0,""
478,"Baine Locker Room_WTAMU_Chris Lammers_Int_15.JPG",107,"","",1,0,""
479,"Baine Locker Room_WTAMU_Chris Lammers_Int_28.JPG",107,"","",1,0,""
480,"Baine Locker Room_WTAMU_Anne_Int_2.jpg",107,"","",1,0,""
481,"Baine Locker Room_WTAMU_Chris Lammers_Int_11.JPG",107,"","",1,0,""
482,"Baine Locker Room_WTAMU_Chris Lammers_Int_2.JPG",107,"","",1,0,""
483,"Baine Locker Room_WTAMU_Chris Lammers_Int_20.JPG",107,"","",1,0,""
484,"Baine Locker Room_WTAMU_Chris Lammers_Int_26.JPG",107,"","",1,0,""
485,"Baine Locker Room_WTAMU_Chris Lammers_Int_17.JPG",107,"","",1,0,""
486,"Baine Locker Room_WTAMU_Anne_Int_4.jpg",107,"","",1,0,""
487,"Baine Locker Room_WTAMU_Chris Lammers_Int_22.JPG",107,"","",1,0,""
489,"Baine Locker Room_WTAMU_Chris Lammers_Int_4.JPG",107,"","",1,0,""
491,"Baine Locker Room_WTAMU_Chris Lammers_Int_7.JPG",107,"","",1,0,""
492,"Baine Locker Room_WTAMU_Chris Lammers_Int_25.JPG",107,"","",1,0,""
493,"Baine Locker Room_WTAMU_Chris Lammers_Int_16.JPG",107,"","",1,0,""
496,"Baine Locker Room_WTAMU_Anne_Int_3.jpg",107,"","",1,0,""
498,"Baine Locker Room_WTAMU_Chris Lammers_Int_29.JPG",107,"","",1,0,""
499,"Baine Locker Room_WTAMU_Chris Lammers_Int_3.JPG",107,"","",1,0,""
500,"Baine Locker Room_WTAMU_Chris Lammers_Int_9.JPG",107,"","",1,0,""
502,"Baine Locker Room_WTAMU_Chris Lammers_Int_21.JPG",107,"","",1,0,""
504,"Baine Locker Room_WTAMU_Chris Lammers_Int_27.JPG",107,"","",1,0,""
505,"Baine Locker Room_WTAMU_Anne_Int_1.jpg",107,"","",1,0,""
506,"Baine Locker Room_WTAMU_Chris Lammers_Int_10.JPG",107,"","",1,0,""
507,"Baine Locker Room_WTAMU_Chris Lammers_Int_1.JPG",107,"","",1,0,""
509,"Baine Locker Room_WTAMU_Anne_Int_5.jpg",107,"","",1,0,""
510,"Baine Locker Room_WTAMU_Chris Lammers_Int_23.JPG",107,"","",1,0,""
511,"Baine Locker Room_WTAMU_Chris Lammers_Int_5.JPG",107,"","",1,0,""
512,"Baine Locker Room_WTAMU_Staff_Int_2.jpg",107,"","",1,0,""
513,"Baine Locker Room_WTAMU_Staff_Int_1.jpg",107,"","",1,0,""
514,"Baine Locker Room_WTAMU_Staff_Int_3.jpg",107,"","",1,0,""
515,"Jester Dining_UT_Staff_Phasing Plan_2.ai",28,"","",1,0,""
516,"Jester Dining_UT_Staff_Phasing Plan_1.pdf",28,"","",1,0,""
518,"Jester Dining_UT_Staff_Phasing Plan_3.pdf",28,"","",1,0,""
519,"Jester Dining_UT_Staff_Int Rendering_7.tif",28,"","",1,0,""
520,"Jester Dining_UT_Staff_Int Rendering_9.tif",28,"","",1,0,""
521,"Jester Dining_UT_Staff_Int Rendering_8.tif",28,"","",1,0,""
522,"Jester Dining_UT_Dunn_Ext_7.jpeg",28,"","",1,0,""
524,"Jester Dining_UT_Dunn_Int_3.jpeg",28,"","",1,0,""
525,"Jester Dining_UT_Dunn_Ext_5.jpeg",28,"","",1,0,""
526,"Jester Dining_UT_Dunn_Ext_1.jpeg",28,"","",1,0,""
529,"Jester Dining_UT_Dunn_Int_2.jpeg",28,"","",1,0,""
531,"from FDP.jpg",28,"","",1,0,""
532,"Jester Dining_UT_Dunn_Int_4.jpeg",28,"","",1,0,""
533,"Jester Dining_UT_Dunn_Ext_6.jpeg",28,"","",1,0,""
534,"Kinsolving Lounge Renovation_UT_Staff_Int Rendering_4.jpg",97,"","",1,0,""
535,"Kinsolving Lounge Renovation_UT_Staff_Int Rendering_2.jpg",97,"","",1,0,""
536,"Kinsolving Lounge Renovation_UT_Staff_Int Rendering_5.jpg",97,"","",1,0,""
537,"Kinsolving Lounge Renovation_UT_Staff_Int Rendering_1.jpg",97,"","",1,0,""
539,"Kinsolving Lounge Renovation_UT_Staff_Int Rendering_3.jpg",97,"","",1,0,""
541,"Kinsolving Lounge Renovation_UT_Brooks_Int_15.jpg",97,"","",1,0,""
542,"Kinsolving Lounge Renovation_UT_Brooks_Int_11.jpg",97,"","",1,0,""
543,"Kinsolving Lounge Renovation_UT_Brooks_Int_19.jpg",97,"","",1,0,""
546,"Kinsolving Lounge Renovation_UT_Brooks_Int_8.jpg",97,"","",1,0,""
548,"Kinsolving Lounge Renovation_UT_Brooks_Int_2.jpg",97,"","",1,0,""
549,"Kinsolving Lounge Renovation_UT_Brooks_Int_4.jpg",97,"","",1,0,""
550,"Kinsolving Lounge Renovation_UT_Brooks_Int_16.jpg",97,"","",1,0,""
553,"Kinsolving Lounge Renovation_UT_Brooks_Int_7.jpg",97,"","",1,0,""
555,"Kinsolving Lounge Renovation_UT_Brooks_Int_12.jpg",97,"","",1,0,""
556,"Kinsolving Lounge Renovation_UT_Brooks_Int_3.jpg",97,"","",1,0,""
557,"Kinsolving Lounge Renovation_UT_Brooks_Int_1.jpg",97,"","",1,0,""
560,"Kinsolving Lounge Renovation_UT_Brooks_Int_9.jpg",97,"","",1,0,""
562,"Kinsolving Lounge Renovation_UT_Brooks_Int_14.jpg",97,"","",1,0,""
563,"Kinsolving Lounge Renovation_UT_Brooks_Int_5.jpg",97,"","",1,0,""
564,"Norris_Alamo College_SPC_Floor Plan_4.jpg",78,"","",1,0,""
566,"Norris_Alamo College_SPC_Floor Plan_2.jpg",78,"","",1,0,""
568,"Norris_Alamo College_SPC_Floor Plan_1.jpg",78,"","",1,0,""
570,"Norris_Alamo College_SPC_Floor Plan_3.jpg",78,"","",1,0,""
